name,address,email,website,phone,postalCode
Restaurant schlipf@work,"Bahnhofstrasse 28, 4125 Riehen",,http://www.lebenstraeume.ch/schlipfwork,+41616414774,4125
La Tandure,"Rössligasse 2, 4125 Riehen",info@latandure.ch,http://www.latandure.ch/,+41616416410,4125
Beyeler Restaurant im Park,"Baselstrasse 77, 4125 Riehen",,https://www.fondationbeyeler.ch/museum/restaurant,+41616459771,4125
Restaurant & Café im Schweizerhaus,"Rössligasse 19, 4125 Riehen",restaurant@schweizerhaus-riehen.ch,,+41616411157,4125
Hörnli,"Hörnliallee 75, 4125 Riehen",,,+41616010455,4125
Restaurant Café Prisma,"Rauracherstrasse 3, 4125 Riehen",info@cafeprisma.ch,,+41764997296,4125
Confiserie Brändli AG,"Webergässchen, 4125 Riehen",info@braendli-basel.ch,,+41616412025,4125
Dolce Vita,"Baselstrasse 1, 4125 Riehen",,,+41616413445,4125
Sängerstübli,"Oberdorfstrasse 2, 4125 Riehen",,,+41616411139,4125
Restaurant Tonking,"Baselstrasse 60, 4125 Riehen",,,+41616416044,4125
Rosis Garten,"Rauracherstrasse 111, 4125 Riehen",,,+41614261196,4125
Café Bar-Piazza GmbH,"Bachgässchen 6, 4125 Riehen",cafebar-piazza@bluewin.ch,,+41616411004,4125
Patrizias Schoggiparadies,"Baselstrasse 23, 4125 Riehen",,,+41616416970,4125
Wiesengarten,"Weilstrasse 51, 4125 Riehen",info@wiesengartenmusetti.ch,,+41616412642,4125
Bistro Reithalle,"Wenkenpark 41, 4125 Riehen",Info@bistroreithalle.ch,,+41616033322,4125
Bey,"Baselstrasse 67, 4125 Riehen",,,,4125
Glutenfreie Köstlichkeiten,"Aeussere Baselstrasse 255, 4125 Riehen",,,,4125
Häxekessel,"Baselstrasse 45, 4125 Riehen",,,+41615562220,4125
help@home,"Hörnliallee 71, 4125 Riehen",info@socnet.ch,,+41615343663,4125
La Serenissima,"Baselstrasse 18, 4125 Riehen",,,+41615253959,4125
Landgasthof Hotel,"Baselstrasse 38, 4125 Riehen",,,+41616455070,4125
Sutter Begg,"Webergässchen 5, 4125 Riehen",,,+41616412939,4125
Zur Grunen Amsel,"Schmiedgasse 30, 4125 Riehen",info@s30.ch,,+41763696415,4125
Kalender Ulupinar,"Rössligasse 2, 4125 Riehen",,,+41616416410,4125
Michael W. Buder,"Käppeligasse 21, 4125 Riehen",info@buder.ch,http://www.buder.ch/,+41616414166,4125
Faller Dieter,"Grenzacherweg 135, 4125 Riehen",,,+41616018095,4125
Hiltbrand Kaspar,"Meierweg 38, 4125 Riehen",,,+41616920392,4125
Faller Dieter und Ruth,"Grenzacherweg 135, 4125 Riehen",,,+41616018095,4125
Denfeld Paul,"Hinter Gärten 16, 4125 Riehen",,,+41616011700,4125
Fondation Beyeler,"Baselstrasse 101, 4125 Riehen",,,+41616459700,4125
