name,address,email,website,phone,postalCode
Association St-Camille,"Route des Préalpes 18, 1752 Villars-sur-Glâne",,https://www.st-camille.ch/fr,+41264088600,1752
Restaurant de Moncor,"Route de Moncor 14, 1752 Villars-sur-Glâne",info@demoncor.ch,http://www.demoncor.ch/,+41264025197,1752
Fu-Lin,"Rue des Cerisiers 2, 1752 Villars-sur-Glâne",,,+41264024202,1752
Vam's Pizza,"Rue du Centre 4, 1752 Villars-sur-Glâne",,https://www.vamspizza.ch/,+41264000037,1752
Le Midivin Tea Room Restaurant Boulangerie De Cormanon,"Rue du Centre 8, 1752 Villars-sur-Glâne",,http://www.boulangerie-cormanon.ch/fr,+41264013814,1752
Restaurant Le Loft,"Rue du Centre 12, 1752 Villars-sur-Glâne",restaurant-le-loft@bluewin.ch,,+41264010925,1752
Restaurant Le Platy,"Route du Platy 12, 1752 Villars-sur-Glâne",,,+41264813248,1752
Le Set,"Avenue Jean-Paul II 11, 1752 Villars-sur-Glâne",,,+41264221144,1752
Le Souffleur,"Rue du Centre 7, 1752 Villars-sur-Glâne",,,+41264075150,1752
Lusitanos,"Route du Petit-Moncor 1C, 1752 Villars-sur-Glâne",,,+41264012333,1752
Restaurant le Jardin,"Chemin des Eaux-Vives 17, 1752 Villars-sur-Glâne",reservation@domaine-ndr.ch,,+41264097500,1752
Coop,"Route de Moncor 1, 1752 Villars-sur-Glâne",,,+41264045090,1752
ORTHO-TEAM Fribourg,"Chemin de la Redoute 9, 1752 Villars-sur-Glâne",,https://www.ortho-team.ch/standorte/fribourg,+41263231023,1752
des Préalpes,"Route des Préalpes 18, 1752 Villars-sur-Glâne",,,+41264088601,1752
Caboni Antonio,"Route du Bugnon 39, 1752 Villars-sur-Glâne",,,+41265345282,1752
Kölbener Josef und Sylvia (-Fasel),"Route de Moncor 14, 1752 Villars-sur-Glâne",,,+41263212990,1752
Fumagalli Eugenio,"Impasse de la Fin Derrey 2, 1752 Villars-sur-Glâne",,,+41792305154,1752
CIS Domaine Notre-Dame de la Route,"Chemin des Eaux-Vives 17, 1752 Villars-sur-Glâne",,,+41264097500,1752
Fedhorest SA,"Route de Moncor 2, 1752 Villars-sur-Glâne",fedhorest@bluewin.ch,,+41264010291,1752
Cormanon Centre,"Rue du Centre 4-6, 1752 Villars-sur-Glâne",,,+41585730350,1752
